bigram phrase,frequency
move on,3
new ways,3
or wouldn't,3
have spoken,3
what's in,3
been told,3
for coming,3
then all,3
represented in,3
and end,3
yesterday an,3
in successful,3
modernize infrastructure,3
of talk,3
with national,3
and north,3
channel those,3
ban on,3
three days,3
care caring,3
vigilant in,3
against them,3
new republican,3
and go,3
i'm fighting,3
of money,3
believed she,3
seek out,3
in screening,3
to balance,3
pocketed the,3
said there's,3
to treat,3
senator rubio's,3
growth here,3
now reform,3
is our,3
or maybe,3
and strong,3
now as,3
the microphone,3
all working,3
contain isis,3
the charleston,3
in chief,3
don't leave,3
other work,3
dot com,3
quick points,3
government from,3
our muslim,3
denied a,3
truck drivers,3
years we've,3
they not,3
told to,3
and made,3
its political,3
men on,3
public knows,3
supply chain,3
best of,3
is focused,3
freedom act,3
why in,3
commit crimes,3
strengthening the,3
while they,3
than ever,3
poisonous partisan,3
children on,3
to allow,3
much better,3
that company,3
much talk,3
worker he,3
congress has,3
economic opportunity,3
from fear,3
all latino,3
them let,3
depending on,3
drive strong,3
thing we,3
irony indeed,3
possible to,3
some wall,3
he started,3
want them,3
strikes by,3
make your,3
a call,3
republicans rip,3
poverty that's,3
of refugees,3
paid large,3
trades i,3
until we,3
stop shouting,3
the montgomery,3
plan and,3
coalitions everyone,3
were there,3
you'll never,3
neighbors to,3
of peace,3
got work,3
on saturday,3
every fighter,3
it seems,3
growth all,3
of good,3
restrictions expire,3
patriotic duty,3
it displaces,3
of mass,3
up power,3
other elected,3
on each,3
every opportunity,3
charity i'm,3
americans trust,3
partnerships with,3
down or,3
achieve the,3
indeed if,3
their stories,3
borrow a,3
fines and,3
first we,3
want more,3
places across,3
a tax,3
isis you,2
compassion and,2
and college,2
girl who,2
it anchors,2
luxury its,2
were really,2
simple principles,2
why would,2
through that,2
certainly understand,2
whose hair,2
on used,2
simultaneously launched,2
growing the,2
estimated 700,2
setting up,2
families so,2
do here,2
suspicious vehicle,2
artists and,2
save money,2
bush was,2
that just,2
no problem,2
a bright,2
hold the,2
the car,2
your dad,2
as george,2
parents the,2
new measures,2
a three,2
right their,2
move into,2
didn't get,2
the malicious,2
way but,2
countries that,2
the days,2
their hands,2
against a,2
like tsa,2
when iran,2
hear all,2
trust are,2
police and,2
instead we,2
to worry,2
to yemen,2
break its,2
in helping,2
countering iran's,2
what people,2
embed it,2
by an,2
kill americans,2
ground second,2
bitterness or,2
his courageous,2
harder giving,2
been going,2
governor walker,2
19 trillion,2
professionals like,2
make clear,2
find ways,2
their secret,2
passports and,2
worried about,2
require serious,2
you're gonna,2
afford it,2
every aspect,2
for everything,2
of perfection,2
atrocities prevention,2
and homegrown,2
work more,2
people where,2
solutions that,2
crucial counterterrorism,2
either of,2
president they'll,2
out now,2
saw people,2
accountable and,2
men recently,2
congress won't,2
obviously bill,2
believe i,2
if american,2
else tell,2
not right,2
on helped,2
not kept,2
typical worker,2
interest and,2
year and,2
she became,2
her how,2
help i,2
to wonder,2
threatened we,2
may hope,2
every right,2
just wasn't,2
a recent,2
fighting to,2
american brothers,2
of president,2
years now,2
issues because,2
enforcement more,2
americans tax,2
communications does,2
minds in,2
meaning of,2
the additional,2
sanctions regime,2
or another,2
a boy,2
re doing,2
s more,2
we came,2
my constituents,2
house hold,2
very first,2
help ceo's,2
the challenge,2
get comprehensive,2
i'll talk,2
strongest possible,2
hardening our,2
country does,2
of two,2
urdu and,2
mcconnell may,2
on as,2
released new,2
worse they,2
travelers from,2
had declined,2
barack obama's,2
with delayed,2
at those,2
with olive,2
undersecretary wendy,2
vetting already,2
off one,2
old we,2
and linguists,2
children climb,2
the loans,2
old girl,2
suggesting she,2
five presidents,2
those are,2
program which,2
infantry unit,2
israel the,2
costs for,2
they vowed,2
message we,2
the opposite,2
road and,2
said someone,2
importance a,2
about another,2
terrorists use,2
legitimate worries,2
earth not,2
too late,2
ingredient of,2
vigor and,2
aegis of,2
backbone of,2
the terrorists,2
ceo of,2
rightly sparked,2
that certain,2
jihadist plots,2
my goals,2
mortgage or,2
the stock,2
a penny,2
respect to,2
guaranteeing israel's,2
iran would,2
also the,2
without having,2
world economic,2
nominations including,2
someone you,2
introduce to,2
personnel to,2
businessman and,2
communities here,2
blocks every,2
great question,2
time trying,2
your paycheck,2
and quality,2
installed in,2
still see,2
enter and,2
for security,2
tools to,2
to defund,2
it's sort,2
these will,2
country but,2
own service,2
against one,2
course right,2
forces will,2
the difference,2
people feel,2
future having,2
it worked,2
entrepreneurs and,2
on capitol,2
happens when,2
be speaking,2
fifth element,2
ron shareholders,2
potential i've,2
ever developed,2
is time,2
then share,2
northern israel,2
stop jihadists,2
immunity that,2
other elements,2
pressure and,2
help hardworking,2
bring more,2
revoke the,2
back home,2
long they,2
arabic urdu,2
from radicalizing,2
and young,2
work mike,2
into america,2
support as,2
people all,2
had we,2
flying more,2
region deepening,2
iran i,2
every part,2
those jobs,2
be safe,2
that kind,2
terrorism when,2
as someone,2
am absolutely,2
the authority,2
engine of,2
the passports,2
everybody here,2
of parents,2
work you,2
jihadist networks,2
history between,2
of budget,2
so here,2
we well,2
that some,2
the lives,2
profile targets,2
sustain and,2
dollar more,2
judicial and,2
us are,2
leadership to,2
not think,2
places this,2
their influence,2
injured and,2
only afraid,2
fellow candidates,2
have forty,2
pretty good,2
while maintaining,2
deny the,2
after four,2
cleaned suggesting,2
pay a,2
proudly telling,2
your thoughts,2
the poor,2
history on,2
the veterans,2
people fleeing,2
our politics,2
support what,2
hundred times,2
so after,2
he made,2
be allowed,2
race i,2
not eligible,2
because my,2
land and,2
american innovation,2
implement better,2
in science,2
terrorism before,2
challenges it's,2
embrace let's,2
amazing and,2
friends or,2
road so,2
us less,2
serious leadership,2
game in,2
prison terms,2
grand parent,2
from fort,2
depression i,2
large part,2
efforts perhaps,2
scramble to,2
right path,2
outside government,2
part and,2
gas lines,2
financial protection,2
permanent including,2
security agents,2
will reaffirm,2
folks like,2
propaganda around,2
four thousand,2
does present,2
more an,2
set them,2
constitutional amendment,2
those we,2
put away,2
already working,2
radicalization whatever,2
say do,2
communications flying,2
never been,2
and sending,2
out perhaps,2
been around,2
clearly knoll,2
of is,2
and activists,2
shouldn't do,2
she is,2
for disrupting,2
a holiday,2
teach our,2
the conversation,2
needs and,2
can i,2
to introduce,2
targets intercepting,2
their eyes,2
t leave,2
additional protocol,2
was arrested,2
possibly imagine,2
this threat,2
terrorism i,2
program now,2
feel the,2
each other's,2
coalition to,2
understand an,2
strait of,2
it clear,2
more efforts,2
iran we,2
unless advantaged,2
allies i,2
resolve over,2
and before,2
to rail,2
about us,2
about growing,2
survivor of,2
more sunni,2
that mean,2
police officer,2
fall apart,2
alone we,2
state iran,2
is spewing,2
never know,2
three years,2
didn't work,2
when some,2
ever take,2
itself now,2
from some,2
and purple,2
are permanent,2
take it,2
communities come,2
worked at,2
and parents,2
other or,2
coalition air,2
help keep,2
is what's,2
future no,2
photographs and,2
best in,2
malicious activity,2
told that,2
but serious,2
redouble their,2
grassroots activists,2
begin by,2
down your,2
not because,2
think he,2
iran cheats,2
made but,2
country said,2
threaten us,2
unified national,2
perceived as,2
corporation to,2
problem of,2
had produced,2
territory and,2
president reagan's,2
women's pay,2
planes and,2
everyone and,2
your veto,2
that facilitates,2
no magic,2
teachers in,2
particularly hezbollah,2
to abortion,2
hand there,2
my side,2
not my,2
1 5,2
from leaders,2
that turned,2
and dismantle,2
taking nuclear,2
but congress,2
it last,2
pushing me,2
administration in,2
deserve you,2
also do,2
stop that,2
is easy,2
security a,2
but more,2
pass an,2
unaccountable money,2
confident we,2
a kind,2
forgotten who,2
random it,2
is many,2
intervene to,2
saying it,2
like india,2
innovation is,2
welcome invited,2
world even,2
create material,2
told congress,2
enhancing our,2
been subjected,2
to asia,2
don't take,2
people involved,2
is critical,2
the courage,2
be competitive,2
their their,2
tehran suddenly,2
a deep,2
first hand,2
insist on,2
that takes,2
form it,2
americans who,2
own by,2
dangerous behavior,2
americans ended,2
act never,2
of vital,2
shot by,2
administration should,2
killers were,2
women s,2
years my,2
plotting attacks,2
soviets trust,2
ok we,2
test have,2
consumers of,2
know better,2
boom in,2
a clean,2
bilateral talks,2
they ran,2
be heard,2
powerful e,2
our police,2
with so,2
become an,2
now muslim,2
remain for,2
the ditch,2
should redouble,2
never had,2
and police,2
fusion centers,2
country do,2
who risk,2
fix to,2
as employees,2
enhanced inspections,2
sell israel,2
sold their,2
been knocked,2
should lead,2
a 10,2
for verification,2
not realistic,2
labor released,2
proud and,2
muslims have,2
shooting is,2
determination to,2
denying climate,2
merits of,2
most wonderful,2
not no,2
about me,2
s how,2
fundamental to,2
lebanon tn,2
and immigrants,2
was attacked,2
families out,2
back soon,2
toward immigrants,2
just had,2
israel was,2
discredited practices,2
the treasury,2
businesses make,2
can too,2
your partner,2
a region,2
he just,2
stop us,2
this effort,2
as works,2
and achieving,2
americans that,2
stronger fairer,2
heard you,2
safe at,2
who likes,2
of former,2
to count,2
and engagement,2
iranian expectations,2
after her,2
fifty years,2
giving 1,2
and getting,2
on foreign,2
you that's,2
kinds up,2
and read,2
drug costs,2
it's in,2
data showing,2
s new,2
nuclear facilities,2
almost 240,2
fellow citizens,2
has fewer,2
challenges in,2
they're talking,2
be based,2
health effects,2
supporting law,2
financing arms,2
and fifth,2
your retirement,2
candidate whose,2
on for,2
and scrimped,2
bernardino felt,2
the words,2
something i,2
stripping union,2
love for,2
balance family,2
are here,2
question actually,2
world capital,2
polls and,2
for children,2
a profit,2
old or,2
an unintended,2
assure you,2
it bears,2
a general,2
prekindergarten so,2
terrorists said,2
to strip,2
issue there,2
because there,2
open will,2
can bend,2
founding e,2
country kicked,2
profile target,2
korea to,2
political reconciliation,2
strength and,2
precision medicine,2
my message,2
where energized,2
join in,2
snap back,2
gun shows,2
their contributions,2
region yes,2
consumption with,2
unlock the,2
so soon,2
for limited,2
will hear,2
street i,2
candidates to,2
act because,2
train local,2
out with,2
ways and,2
the european,2
of entities,2
aircraft carrier,2
proceeding instead,2
that detective,2
college shouldn't,2
person straight,2
ready for,2
that agenda,2
hoping to,2
know both,2
just going,2
a process,2
steps that,2
vats fair,2
been out,2
but i'll,2
my starting,2
them when,2
so determined,2
technology industry,2
kept pace,2
from college,2
equipment to,2
fight but,2
free not,2
strong that,2
the ceo,2
in keeping,2
diminished we,2
lost a,2
the clinton,2
time of,2
all three,2
no further,2
we hour,2
makes all,2
hearing about,2
get along,2
news is,2
especially as,2
700 billion,2
old can,2
well educated,2
be providing,2
a responsibility,2
nuclear particles,2
regulators to,2
you're supposed,2
enforcement officials,2
but verify,2
political differences,2
for potential,2
not pay,2
house in,2
howell out,2
happy to,2
leave you,2
he believed,2
sharing economy,2
unprecedented access,2
beyond strong,2
what isis,2
old granddaughter,2
not make,2
were effective,2
times before,2
let's do,2
proposals to,2
diplomatic professionals,2
class lifestyle,2
financial executives,2
zandt and,2
thank everyone,2
outlines an,2
like majority,2
terror that,2
meaning that,2
sell without,2
kinda bad,2
our enemies,2
specialists fluent,2
haven't been,2
a secretary,2
its proxies,2
recruitment to,2
sell more,2
a provider's,2
prevent future,2
forward on,2
it's coming,2
seen firsthand,2
makes a,2
a store,2
maintain and,2
t know,2
out today,2
the tension,2
ideas and,2
get rid,2
to it,2
sharing those,2
need stronger,2
artificially lull,2
street where,2
afford health,2
also includes,2
another major,2
our civil,2
wanna see,2
hope when,2
dad to,2
who got,2
government with,2
on everyone,2
we expect,2
quite willing,2
entering the,2
much the,2
they talk,2
program either,2
third i,2
secretary kerry,2
over fear,2
we absolutely,2
a strategy,2
clarity now,2
responded to,2
mistake in,2
why a,2
terrorist propaganda,2
already under,2
adult and,2
keep them,2
coming out,2
respond but,2
years america,2
easy way,2
to advise,2
but from,2
dad was,2
and iowa,2
choke off,2
terrorists in,2
campaign against,2
idea this,2
and undersecretary,2
we persuaded,2
clear and,2
missiles to,2
practices more,2
and among,2
prevent radicalization,2
maryland as,2
sound appealing,2
first part,2
with autism,2
power of,2
america again,2
some republicans,2
absolutely right,2
world once,2
services president,2
trump finely,2
those nine,2
job training,2
rigorous vetting,2
s hard,2
iran from,2
of in,2
can't and,2
diplomats and,2
must all,2
my perspective,2
iranian election,2
well number,2
trust with,2
having i'm,2
shout out,2
will simply,2
despite the,2
evidence evidence,2
visas of,2
investigation no,2
second iran,2
effective in,2
right if,2
i've done,2
of centrifuges,2
sentenced to,2
oman and,2
it any,2
which would,2
of unions,2
are essential,2
toughest sanctions,2
unify the,2
the conflict,2
crime and,2
facilities and,2
somalia now,2
2011 went,2
outpouring have,2
courage to,2
quality and,2
