trigram phrase,frequency
and on national,2
30 40 50,2
disconnect you know,2
ton of bricks,2
us their parents,2
agenda that is,2
and yet i'm,2
with up to,2
nine days nine,2
and let's look,2
democrats saying how,2
still occurring today,2
barack obama this,2
representatives since the,2
laden hated america,2
american the world,2
one senator no,2
being lifted up,2
democrats don't want,2
i'm not advocating,2
hammer small businesses,2
country going to,2
six months a,2
of president obama,2
if he does,2
doing so but,2
year ago you,2
have done so,2
love this country,2
number two not,2
there shall be,2
president i would,2
of leadership is,2
lasting legacy of,2
the disconnect you,2
will always be,2
we would be,2
millions of law,2
and i think,2
american people go,2
profit but you,2
news and robert,2
if i'm ever,2
funded all of,2
may have to,2
america is the,2
particular handing out,2
this if i'm,2
28 29 hours,2
up over and,2
between barack obama,2
and a lot,2
see number one,2
this were a,2
who either doesn't,2
giant corporations oh,2
press conference was,2
do we turn,2
biggest difference between,2
happened with harry,2
president so that's,2
ayatollah khamenei refers,2
pass legislation in,2
heard a single,2
of people have,2
on its face,2
resolution or an,2
by the time,2
i'm an alumnus,2
flat tax the,2
of it to,2
in 2005 george,2
to harvest on,2
all senators indeed,2
media all across,2
to a land,2
those principles unfortunately,2
in 2013 millions,2
is we can't,2
reason i am,2
didn't actually endeavor,2
the reality that,2
courtesy that was,2
again the stakes,2
a classic example,2
democratic party they,2
god almighty he,2
is offered again,2
your prior to,2
my colleagues sent,2
elites despise him,2
it's actually an,2
youngest of 17,2
he never stops,2
getting a nuclear,2
the god given,2
been in a,2
tomorrow to make,2
right now to,2
what i was,2
coming to the,2
describes a little,2
is ripped to,2
press coverage speculating,2
selling body parts,2
absolutely nothing because,2
and you and,2
do it can,2
are frustrated no,2
innocent americans you,2
apparently carrying out,2
americans if we,2
interesting times these,2
that was afforded,2
a national criminal,2
for mankind this,2
kills far more,2
to them then,2
stand by our,2
that question and,2
hadn't noticed there,2
unfortunately leadership on,2
the house resigned,2
has happened in,2
catastrophic deal the,2
deal and we,2
republican candidates do,2
god we have,2
the iran nuclear,2
of actually showing,2
them their top,2
i'm happy to,2
it matters intensely,2
had promised there,2
tony doesn t,2
with lobbyists and,2
and sadly my,2
but then they,2
the terminator he,2
in the entire,2
because that's my,2
all begins with,2
who has a,2
facing america is,2
free or die,2
70 80 votes,2
come out for,2
causing so many,2
is anything that,2
states and to,2
country ask me,2
eyes of every,2
american dream the,2
to cut open,2
country how do,2
all with a,2
sticking its nose,2
asked about the,2
but you watch,2
conservatives between planned,2
lift this country,2
the other after,2
i had a,2
to lose and,2
obama traveled abroad,2
hand was resting,2
and he's got,2
sector folks at,2
to ask is,2
the house went,2
sewn into his,2
runs up the,2
the marriage decision,2
just doesn't come,2
bin laden could,2
then loses to,2
answer or dodge,2
no paper trail,2
the burden of,2
to be clear,2
of those three,2
that nomination the,2
the democrats about,2
parenthood that funds,2
vote that could,2
the democrats that,2
have an open,2
amir hekmati an,2
constitution the president,2
in washington you,2
washingtondc so it,2
where it would,2
refers to israel,2
away and the,2
would point out,2
continuing resolution expires,2
speakership a member,2
and until they,2
to our two,2
change over and,2
government are reserved,2
anything they could,2
despise the men,2
every american instead,2
right after that,2
as a teaching,2
need to support,2
corrupt organization that,2
and i'm here,2
farmer he leaned,2
start out as,2
gonna have any,2
of executive amnesty,2
agency of the,2
can pull out,2
who might be,2
how important it,2
between planned parenthood,2
iran's acquiring nuclear,2
despise their base,2
say under eric,2
else doing something,2
washington cartel was,2
put bars on,2
terrorists carrying box,2
over obamacare a,2
of us accountable,2
that story and,2
existential threat of,2
response to that,2
the surprise of,2
europeans will die,2
whole lot more,2
says you can,2
immigration law but,2
actually a direct,2
democratic side the,2
not by accident,2
an earthquake and,2
voting on what's,2
been to a,2
come down on,2
that represent giant,2
that leadership is,2
would listen to,2
it took jimmy,2
second key to,2
if you actually,2
bargaining for a,2
is a catastrophic,2
do it and,2
lost his job,2
statement leadership in,2
retired harry reid,2
this little boy,2
us together and,2
getting 67 votes,2
grass roots and,2
it's that the,2
no business sticking,2
which one of,2
the enemy and,2
whatever revenue you,2
years come october,2
are investigating planned,2
the night we,2
to its principles,2
with a degree,2
once a week,2
both parties have,2
pen and my,2
freedom is real,2
who are shot,2
a resolution of,2
you when you,2
no one remotely,2
watch the debate,2
why republicans won't,2
rose up the,2
treats informed consent,2
women who gave,2
they go to,2
win this fight,2
moved to table,2
of terrorism the,2
to be an,2
vote for that,2
yesterday pope francis,2
is today the,2
only fidelity of,2
francis was in,2
only accelerate iran's,2
film committing a,2
america in 1957,2
it with your,2
joint session of,2
and i got,2
son or your,2
the words that,2
is the one,2
jeff sessions and,2
reporting on this,2
is this what,2
is fundamentally broken,2
the senate i,2
leaders cannot stop,2
they comply with,2
that question all,2
despise him i,2
has preemptively surrendered,2
lives of unborn,2
on 2nd chronicles,2
somehow that changes,2
chattanooga tennessee he,2
on the state,2
all three no,2
largely to placate,2
simple proposition the,2
or two and,2
president you'll remember,2
what we're seeing,2
democrats all coming,2
of remaining outside,2
matters if it's,2
if the ayatollah,2
up at the,2
tell you tonight,2
second kind of,2
dirty cr a,2
in the private,2
who find themselves,2
will have to,2
question all over,2
are no magic,2
president i intend,2
and then loses,2
are three kinds,2
conservatives across this,2
you want the,2
be a national,2
the same basic,2
deal including the,2
significant percentage of,2
which side of,2
directly president obama,2
to our national,2
powerful constitutional tool,2
mister president what,2
and say we're,2
reality is a,2
that was always,2
mistreated that his,2
very definition of,2
can do nothing,2
the kicker president,2
nothing for them,2
giving him control,2
ridiculous that i,2
for mankind that,2
my response over,2
to padlock that,2
this to their,2
send five hundred,2
things is barack,2
tonight the state,2
murdered by jihadists,2
stood up over,2
as has been,2
republican leadership that,2
will flow directly,2
president if that's,2
frustrated the frustration,2
priority list on,2
your principles and,2
maintain their wall,2
to borrow a,2
29 hours a,2
the largest majority,2
was first elected,2
parenthood leadership told,2
will pass kate,2
had a week,2
at the irs,2
those three are,2
the world s,2
jihad against his,2
heck are you,2
be educated and,2
final time for,2
a little baby,2
a nation that,2
vote like that,2
homicidal maniacs who,2
thing i want,2
i'm proud to,2
syria and iraq,2
both houses and,2
in cheek but,2
have watched the,2
to tell the,2
tony we need,2
the floor of,2
works too undermine,2
backbone after they,2
are here to,2
remaining outside of,2
on those videos,2
got a house,2
a mansion imagine,2
he flew back,2
something you can,2
of the road,2
efforts not on,1
borders from the,1
stage with elie,1
and pakistan but,1
return to a,1
really a conservative,1
incentivized those corporations,1
that qaddafi and,1
many dear friends,1
country in town,1
to authorize military,1
today i am,1
shortly thereafter the,1
work but in,1
direction and other,1
team are iowa,1
real don't understand,1
who don't get,1
corruptions not been,1
iran will never,1
exactly what they're,1
taxpayer funds ten,1
gone on to,1
all the campaign,1
be dressed in,1
really want and,1
every time with,1
elect don't care,1
knowledgeable congressman and,1
make his who,1
his job so,1
equip them for,1
the fire chief,1
the court being,1
stopping this iranian,1
of the first,1
oil in addition,1
neighbor pastor pastor,1
when someone asked,1
night to new,1
stories and you'll,1
find out and,1
watched their coach,1
in june and,1
he pursued a,1
in texas which,1
stated an easy,1
around the 19,1
the reason i'm,1
a man walked,1
everywhere that washington,1
that same zealotry,1
activist supreme court,1
leavenworth what they,1
leader mcconnell promised,1
both houses no,1
this country my,1
case votes a,1
poverty in a,1
flying back to,1
smarter policies that,1
soldiers with no,1
outcome that didn't,1
of which were,1
the sunshine long,1
getting on a,1
said he wanted,1
on tarpon stimulus,1
the way someone,1
do in texas,1
but beyond that,1
to be prioritized,1
schumer who is,1
charismatic talented young,1
either a majority,1
me as gland,1
and the pastor,1
will be terminated,1
growing the money,1
becomes a move,1
republican leadership john,1
clarity of ronald,1
six seven days,1
islamic militants and,1
states indeed at,1
bargain with al,1
parenthood today and,1
unelected judges reported,1
are living a,1
jihadists with limited,1
people are fired,1
have dismissed that,1
all the campaigns,1
i don't believe,1
the weaponization of,1
has unraveled the,1
islamic terror terrorist,1
government that seeks,1
we are just,1
ayatollah khomeini from,1
which has been,1
prospect of a,1
to our own,1
and fathers of,1
facilities in benghazi,1
tax reform the,1
at all politics,1
the deployment of,1
again to stand,1
question i was,1
the family to,1
humbling and powerful,1
over 5 000,1
is an integral,1
critical time and,1
who is a,1
all hundred seven,1
and is anyone,1
clear that far,1
confidence that intervention,1
no deal as,1
my speaking further,1
january 2017 you,1
called the deadliest,1
every candidate this,1
an outsider and,1
acknowledge that nadal,1
paid a fine,1
nuns check do,1
of syed farooq,1
and he got,1
ammunition the imagine,1
the holocaust survivor,1
state strain of,1
and gave an,1
plannedparenthood and the,1
attack on you,1
for truth in,1
from what we,1
week first job,1
bake thousands of,1
you can either,1
had the experience,1
ousted hosni mubarak,1
souter harry blackmun,1
of the radical,1
obscene epithet at,1
we won unanimously,1
nationwide over and,1
wanna make sure,1
have real consequence,1
were made for,1
