bigram phrase,frequency
and were,2
own rightful,2
the mobile,2
up homeless,2
important way,2
after putting,2
so she,2
all me,2
handle a,2
this panel,2
country order,2
economics we,2
has this,2
vote as,2
our small,2
neighborhood its,2
tournament animal,2
million billion,2
need people,2
also wanna,2
audience i,2
incentive for,2
war against,2
cannot go,2
stand is,2
are desperately,2
woman called,2
after our,2
for environmental,2
white 30,2
never comes,2
boats it,2
allies struggled,2
sentences 10,2
records in,2
iraq can,2
country's 17,2
polish immigrants,2
rights were,2
uh a,2
weekend of,2
environmental program,2
enemy it,2
get rid,2
us combat,2
extend this,2
what motivates,2
the usability,2
are generational,2
42 morning,2
examine recent,2
our levies,2
interests spend,2
they create,2
interests rate,2
tv would,2
who weren't,2
always comes,2
tool is,2
new idols,2
sale will,2
party dockiers,2
insurance role,2
as single,2
proposed once,2
their social,2
america contribute,2
injured over,2
level all,2
more importance,2
total fine,2
longer shout,2
percent want,2
second issue,2
afford health,2
yet to,2
idea burning,2
education on,2
knows every,2
news for,2
a revolutionary,2
the broken,2
way was,2
about or,2
college is,2
addiction drug,2
states economy,2
earth there,2
as socialistic,2
to rein,2
idea together,2
what totally,2
my expect,2
those women,2
center dot,2
the instability,2
doesn't get,2
a form,2
took the,2
will the,2
point lots,2
could cause,2
yell out,2
i'm so,2
also addresses,2
most police,2
month not,2
accountable new,2
including 36,2
35 what,2
or illegal,2
americans has,2
and countless,2
the center,2
securities madoff,2
applause together,2
asked him,2
be talking,2
mind that,2
gavel we,2
don't control,2
000 it,2
through and,2
box if,2
congratulate the,2
career was,2
killed nine,2
our state,2
focused on,2
rooted the,2
his decades,2
businesses farmers,2
much richer,2
was voted,2
hiring teachers,2
fill the,2
only win,2
rich person's,2
businesses secure,2
a clear,2
home savings,2
to scientists,2
their pain,2
you working,2
feel you're,2
unbelievable influence,2
packages it,2
gruza the,2
this no,2
existence is,2
transparency people,2
it's mental,2
of aidid,2
sick what,2
paying twenty,2
job today,2
making massive,2
even worse,2
effect is,2
department must,2
industry charges,2
our campaigns,2
perot to,2
trusts in,2
1937 and,2
to jenny,2
parole officers,2
out not,2
of politically,2
13th ramon,2
good one,2
can the,2
only pulling,2
making 78,2
official must,2
anybody x,2
after 35,2
a soak,2
american working,2
will apartment,2
allow got,2
son who,2
priorities and,2
sustainable when,2
having candidates,2
owning guns,2
very large,2
don't even,2
2014 bureau,2
and belief,2
enormous transfer,2
it's evil,2
have shown,2
do salute,2
reasons i'm,2
prosecuted just,2
arbitrage and,2
all bank,2
hispanic their,2
for undocumented,2
abused or,2
are appalled,2
olive tree,2
them give,2
to train,2
people including,2
applause our,2
why last,2
any help,2
polled at,2
doomed 9,2
keep them,2
and change,2
is designed,2
rate is,2
profits brothers,2
citations need,2
his as,2
problems our,2
boasts police,2
jobs a,2
respect working,2
who graduated,2
provide healthcare,2
segments of,2
the boys,2
rumored into,2
prison at,2
convicted they,2
care prescription,2
isis must,2
medication becomes,2
ohio you,2
arabia to,2
year later,2
happen country,2
be trained,2
sanders a,2
that box,2
top on,2
collapsing all,2
campaign against,2
publicans well,2
help state,2
for where,2
probably believe,2
i'll because,2
resources as,2
off at,2
what bankers,2
meetings we,2
public to,2
saturday are,2
shoving marginalize,2
please around,2
a bow,2
want corporations,2
earn some,2
gentlemen i,2
so ago,2
individual water,2
secretive far,2
auto to,2
doctors for,2
family member,2
away said,2
28 000,2
most extreme,2
the religious,2
a rugby,2
our morality,2
we reject,2
hope is,2
to escape,2
you haven't,2
power rather,2
family's do,2
video at,2
feel relaxed,2
hard pay,2
media thinks,2
shuttle's people,2
inaugural address,2
crumbling 1l,2
wealth profound,2
guys who,2
low quality,2
of isis,2
jangling we,2
small town,2
major growth,2
his brain,2
the jury,2
that hurt,2
friends enforcing,2
hour or,2
roosevelt on,2
discretion to,2
two two,2
farm policy,2
step in,2
corporation's we,2
precedence over,2
kids cogs,2
see so,2
time this,2
importance the,2
of drugs,2
me from,2
blocking our,2
is transforming,2
newspaper and,2
through 2012,2
executives making,2
nothing about,2
america at,2
who waging,2
with exactly,2
is preventing,2
drug money,2
right many,2
senator about,2
like billionaire,2
saw last,2
and 25,2
life being,2
expensive per,2
of in,2
let's open,2
like i'll,2
rest you,2
albany is,2
what financial,2
today's undocumented,2
apart we're,2
in movie,2
career back,2
come we,2
horrible for,2
take advantage,2
old larger,2
9 9,2
somebody yep,2
speculation recklessly,2
with these,2
40 my,2
like going,2
apiece warning,2
was out,2
century glass,2
downtown downturn,2
incarcerated once,2
products wants,2
centigrade with,2
we're putting,2
time worrying,2
a tiny,2
rolling what,2
100 its,2
treat the,2
day or,2
tom harkin,2
care just,2
a fantastic,2
out as,2
stuff we,2
traveled five,2
acceptable whether,2
t s,2
while subject,2
very secretive,2
the burlington,2
saying but,2
of urgency,2
respects they,2
aside those,2
of agreements,2
being will,2
for another,2
56 week,2
all closed,2
the jams,2
75 and,2
leave more,2
are john,2
wrapped up,2
the 6th,2
20th wealthiest,2
of crazy,2
been receiving,2
should what,2
about solving,2
small red,2
business times,2
start right,2
up technology,2
02 president,2
have our,2
gone down,2
end homophobia,2
getting something,2
informal discussion,2
death we,2
the size,2
obama of,2
will given,2
shouldn't more,2
know super,2
right if,2
cops do,2
collapse 99,2
games inside,2
needless to,2
unite the,2
moving to,2
are crumbling,2
36 51,2
occur without,2
percent drop,2
9 on,2
richer the,2
significant amount,2
jenn that,2
sentence and,2
allow those,2
here where,2
be counted,2
victimization rates,2
benefit to,2
are adequately,2
have these,2
fight have,2
whatnot and,2
sisters 725,2
states leads,2
that federal,2
gone millions,2
and rumsfeld,2
executives on,2
country since,2
in violation,2
contribution is,2
amendment or,2
who care,2
broad segments,2
named to,2
i walked,2
ninety corporate,2
spent wall,2
are sitting,2
your supporter,2
after decade,2
we transforming,2
sex is,2
alone our,2
as ceos,2
owns well,2
eighteen years,2
hurled that,2
will implement,2
clinton the,2
their campaign,2
black versus,2
her high,2
medical treatment,2
and dangerous,2
join indicated,2
divide families,2
stop on,2
environment of,2
worked his,2
the company,2
aside a,2
gay law,2
a personality,2
price being,2
sometimes successful,2
get as,2
true with,2
sounds today,2
your registered,2
knows ed,2
doctors say,2
american we've,2
'bernie i,2
light off,2
presidents the,2
convictions and,2
ideas why,2
and dog,2
given birth,2
write it,2
we hand,2
agreements were,2
opponents as,2
for serious,2
crime has,2
seeing people,2
four but,2
now they,2
need she,2
perry did,2
america through,2
greed has,2
just themselves,2
any we,2
activities not,2
not journals,2
went far,2
america her,2
olin every,2
poland he,2
expect these,2
almost 5000,2
settlements unfair,2
learn you,2
up getting,2
cleveland and,2
destroyed because,2
any political,2
are using,2
financial point,2
an ira,2
for affordable,2
people throw,2
response at,2
officer must,2
kids want,2
truck and,2
strong saw,2
with them,2
of interest,2
who simply,2
change nobody,2
some way,2
own best,2
always dreamed,2
soul of,2
somebody just,2
responsibilities is,2
a la,2
them go,2
tocqueville i,2
people file,2
care guarantees,2
lose so,2
rights and,2
same foreign,2
country idealism,2
their ideas,2
we both,2
immigrants or,2
that probably,2
organize and,2
in scandinavia,2
answer them,2
families along,2
population almost,2
not really,2
on 250,2
the web,2
the beauty,2
citizenship to,2
through as,2
yet as,2
the wind,2
reject science,2
up money,2
a special,2
on campus,2
believe we've,2
know like,2
today like,2
ok when,2
3 it,2
program comprehensive,2
in perpetual,2
veterans weeks,2
street banks,2
nonsense to,2
out brothers,2
complex rules,2
dollars acquittal,2
keeping people,2
is obscenity,2
would add,2
homes cooking,2
horrendous college,2
make not,2
problems throughout,2
little union,2
place called,2
jobs maybe,2
cw a,2
a handball,2
society says,2
years fifty,2
justice their,2
coat which,2
sudden i,2
americans lose,2
old ideas,2
95 000,2
privacy of,2
apps that,2
ought today,2
of over,2
law so,2
bounds and,2
fifties mom,2
new primary,2
grade here,2
prosecute police,2
blank noticed,2
views are,2
in meeting,2
no thank,2
james united,2
the goldman's,2
not up,2
again is,2
lick one,2
inequality and,2
absolutely great,2
and fueled,2
street get,2
dockiers not,2
there 15,2
economy again,2
class down,2
box can,2
we lost,2
idea so,2
right question,2
that bashar,2
that that's,2
maybe hundreds,2
men vs,2
worth approximately,2
of labor,2
iraq we,2
almost 5,2
against he,2
acceptable it,2
throughout that,2
you be,2
pursue their,2
her rent,2
developers and,2
everybody all,2
when there,2
bank misled,2
walk do,2
says it,2
bodies allies,2
they'll just,2
our hearts,2
turnouts of,2
to apply,2
week people,2
100 billion,2
for supervision,2
country's fight,2
privilege to,2
for isis,2
represent working,2
works in,2
has campaigned,2
you'll into,2
window of,2
red what,2
ideological differences,2
we brought,2
now family,2
values today,2
here they,2
usurpation experimentation,2
leave today,2
90 wealthiest,2
dollars apparently,2
think will,2
without here's,2
medicine are,2
together what,2
think most,2
treats citizens,2
sinister we,2
of regular,2
not rule,2
be told,2
despair black,2
all it's,2
be tough,2
of banks,2
a fee,2
biomass brothers,2
risen significantly,2
to ship,2
is paradigm,2
little baby,2
up their,2
the hacksaw,2
gets old,2
reality they,2
anymore some,2
local funding,2
spending 20,2
still underneath,2
children be,2
deadliest we,2
hillary clinton's,2
points for,2
corporations like,2
maybe i'll,2
rally millions,2
reform but,2
charging sky,2
speculation democratic,2
speak there's,2
investment with,2
what have,2
of from,2
who income,2
budget and,2
yes this,2
an increase,2
steel portable,2
decades yet,2
revolution have,2
is vermont's,2
questions and,2
spiritually this,2
working terribly,2
many progressive,2
only through,2
only got,2
briefly tell,2
college dad,2
best address,2
held we,2
but deferred,2
and where,2
difficult moment,2
billionaires american,2
calm and,2
elderly citizens,2
their fear,2
regions for,2
ice age,2
reversing the,2
little which,2
on working,2
advocate introducing,2
up many,2
also true,2
was killed,2
their audience,2
suggestion to,2
eight bucks,2
move which,2
single mother,2
you years,2
be educated,2
lowly an,2
portable housing,2
course but,2
caller public,2
cnn headline,2
when congress,2
groups and,2
has lauded,2
carrying out,2
to improve,2
require police,2
immigration but,2
best say,2
increase their,2
situation is,2
two career,2
confirmed tonight,2
steagall act,2
campus in,2
today whose,2
hear from,2
probe dr,2
cut 90,2
stronger and,2
common sense,2
they since,2
pr is,2
telling me,2
getting his,2
slot suggests,2
aliens then,2
to portray,2
hotel along,2
have outline,2
1985 share,2
sake of,2
express their,2
major presidential,2
tell all,2
were good,2
if anyone,2
whites worry,2
in pakistan,2
around some,2
create in,2
making phone,2
babies is,2
yen dollar,2
hood principal,2
them medicine,2
break and,2
throughout my,2
in cuts,2
got into,2
third promise,2
10 on,2
father standing,2
america tonight,2
you so,2
stagnant it's,2
their time,2
put gas,2
that circle,2
wall middleman,2
organized campaign,2
some 25,2
at which,2
interventions mental,2
guaranteeing them,2
and organization,2
property of,2
killed that,2
for years,2
who stand,2
several decades,2
gossip or,2
grass roots,2
small three,2
year or,2
your vote,2
one uh,2
it's great,2
employees think,2
husbands are,2
need let,2
administration wall,2
penitentiary i,2
billion but,2
greatest greatness,2
rapids so,2
the sisters,2
break these,2
women don't,2
front desk,2
by economic,2
turn 21,2
baby's life,2
ballot box,2
room and,2
than others,2
a climate,2
wide access,2
about equality,2
greeley that,2
experience and,2
to fifty,2
guys on,2
a deadpool,2
political battle,2
magazine the,2
realization of,2
were poor,2
adelson you,2
quote many,2
senate bill,2
steps will,2
america because,2
senate passed,2
course criminal,2
what political,2
legislature and,2
douglass the,2
where we're,2
apparent partner,2
are straight,2
atm of,2
families rather,2
year 51,2
dollars you,2
an iowa,2
who before,2
a syrian,2
nine ten,2
direction of,2
per family,2
survive event,2
include people,2
saying today,2
happened as,2
furthermore when,2
a bar,2
never send,2
path along,2
2015 to,2
solid child,2
surprised and,2
almost this,2
for anyone,2
congress guess,2
the come,2
mucho you,2
would own,2
wrong came,2
in social,2
combating racism,2
taxes i,2
exist when,2
his opponents,2
center and,2
to de,2
know uk,2
simple truth,2
are sold,2
right votes,2
widely ignored,2
so even,2
extremely greedy,2
the adelson,2
some four,2
or 65,2
and shoving,2
speak there,2
to modernize,2
say use,2
through we,2
in factories,2
what american,2
managers pay,2
pool the,2
well got,2
necessary income,2
workers good,2
was clear,2
work as,2
their plants,2
the meaning,2
force must,2
hurt themselves,2
burlington the,2
often occurs,2
corners with,2
gets we,2
very honored,2
in people,2
people there,2
corrupt old,2
been saying,2
meant i,2
raul raul,2
or mental,2
american knows,2
today prime,2
to assist,2
of small,2
need fundamental,2
cases we,2
president's you,2
has said,2
wealth rest,2
flooding more,2
all ovr,2
issue this,2
years regardless,2
model is,2
country assets,2
assault robbery,2
about on,2
you exactly,2
same fortunately,2
percent that's,2
have forgotten,2
increasing their,2
higher voter,2
by some,2
upon think,2
crisis outrageously,2
beyond him,2
a hospital,2
earth not,2
and deserve,2
way my,2
politically expedient,2
save that,2
head be,2
million yeah,2
eighties and,2
contractual so,2
