trigram phrase,frequency
legal rights that,2
fifty seven billion,2
in a brutal,2
sure the great,2
with a statistic,2
also what we,2
interest rates the,2
volunteers and every,2
hot i'll this,2
new hampshire early,2
in politics and,2
marry i strongly,2
grey or gray,2
who walks into,2
when so few,2
burlington vermont the,2
our our taxes,2
wealthy use the,2
ago it is,2
and so frustrated,2
as the white,2
savings book for,2
go over well,2
country for hundreds,2
political the wealthiest,2
and women throughout,2
country while they,2
road to recovery,2
realities include the,2
a nation are,2
federal government should,2
almost like they,2
11 percent now,2
11 percent if,2
this nafta trade,2
democratic and just,2
top one to,2
economy making hundreds,2
yen dollar this,2
working of our,2
or put a,2
about six months,2
senior citizens and,2
are putting in,2
mistake has been,2
who this legislation,2
deductibles in my,2
believe what the,2
described the united,2
and it's tough,2
and killed that,2
than all of,2
march strong a,2
billionaire uh the,2
that wants to,2
up the bernie,2
values but let,2
that every day,2
we talking about,2
reforming police departments,2
that is if,2
from corporations and,2
not telling us,2
political life is,2
declining middle class,2
have seen recently,2
need closed in,2
about is putting,2
not an issue,2
this heavy duty,2
many who have,2
they forgot when,2
a minimum standard,2
are trying a,2
happens when they,2
too much time,2
some 63 percent,2
who said something,2
more democratic and,2
states here in,2
economy and that,2
like fuel and,2
a hundred introduced,2
man and woman,2
my dad worked,2
together unemployed box,2
but to use,2
before the killings,2
in china i,2
me over here,2
john for that,2
point in their,2
government to avoid,2
country has to,2
unprepared to fight,2
their borders this,2
their slaves shouldn't,2
school getting jobs,2
trade policies congressman,2
good veterans weeks,2
don't use so,2
by sexual orientation,2
economics and with,2
not sustain themselves,2
costs and the,2
the progressive movement,2
guarantee healthcare go,2
a co payment,2
da luz and,2
so we should,2
welfare country many,2
for break loose,2
we've got cox,2
cuts in health,2
draw is together,2
they say no,2
time when un,2
world and pass,2
is turning our,2
percent a small,2
women will put,2
doors applause and,2
be so what,2
that home senate,2
35 years and,2
abolishing child labor,2
twenties the issue,2
in our small,2
tragically the united,2
immigration reform but,2
counselor so that,2
very little equally,2
me what the,2
for people you're,2
by the medicine,2
that america that,2
you know age,2
new jobs many,2
believe that unemployment,2
break constitutional amendment,2
billions as yet,2
activities to the,2
us sleep out,2
intervention are providing,2
come we need,2
needs was coming,2
everybody all the,2
of of kids,2
assad president of,2
that by and,2
disability their sexual,2
want to throw,2
this program or,2
on stroke and,2
a bad and,2
because we need,2
years to modernize,2
30 years yeah,2
did things that,2
the computer screen,2
know and the,2
campaign contributors applause,2
which says the,2
around that inequality,2
by a world,2
modern civilization people,2
dependence on the,2
that i haven't,2
right young people,2
is true here,2
trying to combat,2
wield is when,2
an american democracy,2
been sitting on,2
conference let me,2
say the man,2
moments of their,2
another issue publicans,2
future and she,2
mother's dream what's,2
do declare war,2
about poverty does,2
would draw is,2
american democracy should,2
bearable senior citizens,2
justice a quality,2
little guy the,2
economy strong growth,2
political party whether,2
go up not,2
you see we,2
issue a bit,2
clark and live,2
on which we,2
aliens and you,2
going to slip,2
things so many,2
i believe today,2
and they throw,2
would says vote,2
used as a,2
anybody to tell,2
to suffer harsh,2
all to think,2
the strong support,2
only our country,2
eventual citizenship to,2
jobs you read,2
reality of wall,2
i'm glad the,2
like jordan's king,2
yeah and we,2
establishment economics people,2
proud of it,2
others the communication,2
a leading black,2
or guatemalan president,2
significant sums of,2
you have given,2
women pay equity,2
is declining middle,2
much of what,2
states bush drug,2
to vote regardless,2
billions in profits,2
will deal with,2
does not clear,2
with mango jailed,2
foundation because every,2
and bankers too,2
have responded to,2
infrastructure in the,2
and must not,2
republicans because i,2
about the progress,2
wealthy people now,2
might now be,2
was to move,2
wealth inequality not,2
a tragic reality,2
principal she's retired,2
things look first,2
opposed to people,2
are going through,2
about of family,2
aggressive way in,2
even thought about,2
50 55 years,2
a police office,2
workers who would,2
entire generation of,2
the first city,2
job to job,2
art so what,2
have controlled substance,2
now more than,2
something in my,2
bball and not,2
debt that burden,2
function is to,2
work really hard,2
securities madoff of,2
known sources of,2
including republicans because,2
a receipt of,2
not just on,2
only should we,2
there but the,2
mean by sam,2
free import well,2
told me for,2
people understand that's,2
could be buying,2
maybe six months,2
was persuaded by,2
to spend enormous,2
turnout the are,2
percent longer than,2
all but that,2
guaranteed paid sick,2
the issues impacting,2
care for people,2
united states we,2
candidates are not,2
ordinary response and,2
and clear we,2
died to defend,2
society what politics,2
will mention unsealed,2
way or another,2
income paying back,2
what in the,2
putting together a,2
he won the,2
you nobody understood,2
300 000 it,2
counseling when they,2
throw out some,2
mayor of this,2
doomed 9 a,2
anybody x card,2
nation belongs to,2
defeated a number,2
question rubin's those,2
communist country four,2
30 apiece a,2
were fought in,2
school and what,2
soldiers never came,2
out dissolution that,2
university must be,2
for america up,2
system american democracy,2
their vote their,2
several years it,2
campus said whatever,2
become much thicker,2
modern history wall,2
informally to go,2
that as americans,2
last 30 yet,2
that have so,2
and the fossil,2
bounds and everyone,2
uh as well,2
well do a,2
have the top,2
sheldon adelson has,2
friends enforcing this,2
do not organized,2
fuel day 1,2
jump through hoops,2
let's do this,2
here in los,2
down on one's,2
us congressional history,2
belief that we,2
that owns more,2
see anybody here,2
a massive redistribution,2
the absurdity uh,2
iowa 300 americans,2
way which keep,2
president used to,2
car said will,2
those who go,2
poor or when,2
children are not,2
high quality pre,2
front page but,2
your school work,2
and interventions for,2
we need nasa,2
steps and i,2
four thousand dollars,2
to use their,2
is a tragic,2
remember about eight,2
neither one of,2
ideas now yes,2
they cannot make,2
home senate bill,2
even vote in,2
increasing trade millions,2
was saddam hussein,2
some arithmetic and,2
but the visit,2
our husbands hardly,2
is a child,2
movement which brings,2
deny my opponents,2
this is legislated,2
up my clothes,2
is median family,2
country today the,2
you know nominee,2
drops day for,2
that america because,2
warehouse on a,2
ago but it,2
they are only,2
is not necessarily,2
and out dams,2
many people healthcare,2
to rest you,2
are into our,2
window of opportunity,2
bottom 90 simply,2
debt does not,2
i will take,2
abuse problems and,2
habitable way climate,2
to name for,2
of america after,2
we're very simply,2
experience that could,2
picking millionaires and,2
and if a,2
the billionaires own,2
just to remember,2
much to retire,2
relevant to your,2
that 5 people,2
fellow americans the,2
negative as you,2
balances we get,2
an emotional many,2
perhaps aliens then,2
relationship between household,2
why we need,2
them let alone,2
eighties still chasing,2
justice system very,2
extraction and transportation,2
all want to,2
loud voice voice,2
there as their,2
of paying interest,2
is corporate america,2
you know here's,2
wreak far reaching,2
operation actually exceeds,2
they could do,2
is already doing,2
elegantly stated and,2
of americans nothing,2
i know what,2
impoverish i have,2
democracy he transformed,2
used by mcdonald,2
of coalition politics,2
listen to what,2
there that we,2
were barely available,2
very serious issue,2
class just be,2
supreme court based,2
us to raise,2
starvation wages yes,2
michael find marijuana,2
in your hopes,2
what she did,2
just in scandinavia,2
to feel cease,2
on shared interests,2
beings as adults,2
high so you,2
that 800 000,2
we will be,2
committee know which,2
and not to,2
birth from her,2
china which is,2
any member of,2
financial system as,2
trip where women,2
but what we,2
of classroom misbehavior,2
asked you know,2
in it to,2
particular benefit to,2
emotional many many,2
when you think,2
the place of,2
need desperately need,2
angry about the,2
i disagree senator,2
it's about costs,2
a three way,2
street speculation recklessly,2
do not put,2
united and why,2
koch brothers have,2
the case why,2
together and i,2
george bush left,2
we could just,2
happen a speculation,2
up if you,2
your own now,2
white house pharmaceutical,2
treasury department to,2
democrats it is,2
hurt you get,2
caucus is not,2
maybe the most,2
up discrimination if,2
must again stronger,2
they buy goods,2
a reit billion,2
boy income and,2
is the interconnectedness,2
steak knives now,2
stop equity for,2
wondering what the,2
democratic political process,2
facts we have,2
states to join,2
percent is almost,2
gay rights in,2
he dropped out,2
got the money,2
of the f35,2
having to go,2
network november 26,2
services around that,2
matter how poor,2
they needed and,2
capri had served,2
being dragged out,2
act brought forth,2
asking for a,2
political says the,2
america the in,2
help thank you,2
their campaign funds,2
you and because,2
own much should,2
community and that,2
individual contributions to,2
i've had the,2
percent understand this,2
of american life,2
leaders now i,2
life difficult it,2
job that's all,2
